,season_column,tm,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,teamChemistry,playoffs
983,2001,MIN,1862.4,4109.8,4.51665,225.3,624.0,2.7059,1549.4,3494.7,3.9872,3.6017,767.4,1080.2,574.05,1518.45,2148.0,1159.6000000000001,472.5,297.95,824.7,1308.7,5667.099999999999,482.0,True
984,2001,NJN,1650.5,4087.0,5.0697,245.05,733.45,3.5385500000000003,1280.4,3151.9,4.529,4.0164,977.8,1371.8,524.7,1415.05,1989.25,975.7,446.5,269.55,841.8,1369.3,5390.4,538.0,False
985,2001,NYK,1541.2,3546.1,4.8351,255.9,723.0,2.6368,1262.0,2848.1,4.353000000000001,3.7916,774.2,1088.9,484.7,1579.1000000000001,2097.05,909.0,377.5,242.85000000000002,834.6999999999999,1299.95,5141.9,546.0,True
986,2001,ORL,1747.2,4098.9,4.7703,324.25,887.6999999999999,3.4082,1375.8000000000002,3268.6,4.221,3.9051,888.9,1332.6000000000001,592.35,1489.75,2146.55,1052.0,468.29999999999995,302.65000000000003,903.85,1459.5,5677.7,476.0,True
987,2001,PHI,1618.0,3858.5,5.5959,185.5,569.0,2.6528,1393.4,3255.6,5.2602,4.4167,977.9,1441.1000000000001,646.5500000000001,1594.2,2284.1,969.0,485.2,297.0,936.1500000000001,1165.4,5475.349999999999,690.0,True
988,2001,PHO,1675.6,4017.1,4.9734,211.05,673.5500000000001,2.02115,1352.6,3182.3,4.4435,3.8455,883.1,1250.4,522.1,1463.6000000000001,2043.75,1155.3999999999999,545.2,270.1,889.6,1286.8,5483.25,410.0,True
989,2001,POR,1775.7,3712.6,5.2923,238.9,677.85,2.52355,1476.0,3190.8,4.6800500000000005,4.1918999999999995,830.3,1198.9,553.35,1554.05,2158.35,1067.9,463.9,279.0,894.4,1205.8500000000001,5550.5,548.0,True
990,2001,SAC,1861.2,3974.8999999999996,3.9307499999999997,324.65000000000003,911.75,2.52115,1542.4,3402.3,3.48985,3.2073,921.6,1339.8,605.3,1708.5,2359.3,1020.4000000000001,549.8,294.95000000000005,883.55,1119.4,5909.549999999999,482.0,True
991,2001,SAS,1791.0,3713.9,4.4664,298.6,731.8000000000001,3.484,1432.4,3196.5,3.9326,3.7286,988.9000000000001,1526.7,541.6500000000001,1698.4,2285.7000000000003,1083.7,391.40000000000003,392.35,819.8,1068.3,5610.65,522.0,True
992,2001,SEA,1894.6,3957.4000000000005,4.7046,300.2,749.3000000000001,1.9449500000000002,1485.4,3387.8,4.15965,3.7199999999999998,878.3,1300.2,575.95,1534.65,2162.2000000000003,1086.0,454.4,273.75,895.95,1214.55,5699.099999999999,330.0,False
993,2001,TOR,1641.6,3886.6,5.6562,293.0,789.7,2.16,1385.2,3261.8,5.099550000000001,4.3896,845.3,1260.25,659.35,1610.8000000000002,2321.65,1109.1000000000001,412.2,343.3,780.45,1208.35,5633.799999999999,738.0,True
995,2001,UTA,1712.8999999999999,3563.0,4.25835,215.3,565.85,3.6987,1460.8,3147.1,3.7732,3.4137,988.8000000000001,1442.0,560.4,1457.55,2059.4500000000003,1291.6000000000001,461.8,317.0,918.8,1460.75,5646.65,506.0,True
996,2001,VAN,1776.8,3984.1,4.227,217.3,626.95,2.34035,1433.0,3388.1,3.74865,3.3284000000000002,856.3,1208.4,531.95,1518.15,2093.25,1211.9,405.2,233.0,919.7,1219.5,5374.45,356.0,False
997,2001,WAS,1665.3999999999999,3801.2,6.375,183.25,564.5,2.7723500000000003,1390.0,3219.9,5.6706,4.9452,1012.8,1456.65,605.15,1494.4,2150.6,966.8000000000001,438.3,268.2,973.9499999999999,1320.7,5443.7,694.0,False
998,2002,ATL,1646.6000000000001,3716.5,5.29755,291.35,813.1500000000001,3.0655,1386.8,3194.7,4.7541,4.0546999999999995,821.2,1210.3500000000001,584.55,1519.25,2142.15,882.0,454.2,224.75,902.2,1190.25,5433.95,574.0,False
999,2002,BOS,1715.4,4106.4,4.1286,440.6,1220.4,2.7693000000000003,1197.8,2892.8,3.8349,3.4447,869.9,1234.5,548.75,1567.3500000000001,2157.6,985.2,551.6,185.3,813.85,1238.2,5605.15,558.0,True
1000,2002,CHH,1712.4,3898.4,4.18995,230.85,662.1999999999999,2.54945,1401.2,3225.7,3.75875,3.2359999999999998,932.1,1388.0500000000002,648.8,1606.15,2302.25,1057.1,460.0,306.2,823.9,1222.25,5474.7,544.0,True
1001,2002,CHI,1672.0,3813.7,5.33265,203.60000000000002,587.6,4.1121,1421.4,3396.2,4.71335,4.3209,871.0,1326.9,595.9000000000001,1497.3000000000002,2129.15,1041.9,436.5,247.95000000000002,879.5,1302.5500000000002,5201.65,578.0,False
1002,2002,CLE,1707.4,3783.6,4.53855,262.1,683.85,2.2984,1423.6,3316.0,4.0509,3.5284,958.1,1324.8000000000002,582.2,1546.4,2177.25,1180.7,397.6,314.5,838.25,1244.2,5542.599999999999,356.0,False
1003,2002,DAL,1988.8,3933.9,5.68545,333.4,887.85,2.63255,1509.6000000000001,3266.8,5.1626,4.4589,1024.6,1373.4,551.35,1699.2,2295.75,1097.7,390.2,278.75,713.8499999999999,1309.25,6142.25,714.0,True
1004,2002,DEN,1744.9,4143.8,6.2904,256.9,794.75,2.6843000000000004,1356.4,3285.7,5.58835,4.9236,769.4,1116.45,630.9,1376.75,2064.7,1097.0,427.5,307.8,833.6,1290.35,5383.8,694.0,False
1005,2002,DET,1638.3,3592.5,5.01375,363.3,960.15,2.82815,1241.4,2708.7,4.5549,4.0025,834.9,1237.3000000000002,522.4,1537.6000000000001,2086.3,938.5,438.2,408.3,836.55,1176.25,5489.0,360.0,True
1006,2002,GSW,1695.5,4129.8,4.24395,217.4,678.05,2.6997500000000003,1408.8,3418.0,3.82715,3.3699,1000.1,1501.4,759.35,1532.9,2366.25,971.2,459.4,371.9,997.5,1314.95,5678.8,484.0,False
1007,2002,HOU,1703.4,4126.6,4.071899999999999,327.9,969.3,2.4257,1277.2,3043.1,3.7335000000000003,3.3,864.3,1241.3,575.85,1476.75,2117.1,928.5000000000001,373.8,287.9,796.85,1017.1,5395.349999999999,378.0,False
1008,2002,IND,1704.4,3746.1,5.47005,272.3,788.6,2.5260000000000002,1425.4,3167.8,5.04915,4.1924,959.9,1377.9,577.5,1609.0,2228.15,1148.9,461.2,274.90000000000003,876.35,1303.6000000000001,5617.15,840.0,True
1009,2002,LAC,1769.5,4062.2999999999997,4.4679,294.2,818.15,2.1616,1426.6000000000001,3334.4,4.04765,3.6401,850.1,1257.5,606.6,1524.05,2192.8,990.8000000000001,350.7,352.3,862.15,1119.9,5570.5,462.0,False
1010,2002,LAL,1903.2,4036.2999999999997,4.647,325.2,922.25,2.1207000000000003,1530.4,3306.4,4.19715,3.7167,876.9,1425.9,618.0,1607.1000000000001,2271.3,963.5,434.4,316.55,753.05,1258.8500000000001,5884.95,544.0,True
1011,2002,MEM,1725.3,3848.4,4.7196,225.1,733.9,3.184,1434.0,3261.5,4.1793000000000005,3.763,741.5,1170.9,570.0,1505.1,2124.65,1083.8000000000002,449.1,306.85,953.15,1080.05,5233.25,404.0,False
1012,2002,MIA,1708.6,3856.4,4.84935,217.45000000000002,623.5500000000001,2.6073500000000003,1435.2,3378.2000000000003,4.348050000000001,3.8223,754.5,1153.5500000000002,540.85,1580.3500000000001,2164.4,1029.4,388.59999999999997,306.40000000000003,862.1,1278.7,5082.4,432.0,False
1013,2002,MIL,1702.3,4079.2,4.26285,416.4,1096.2,2.8828,1236.8000000000002,2755.7,4.0095,3.4176,768.0,1100.9,469.25,1546.45,2061.65,1061.0,419.29999999999995,265.20000000000005,817.7,1238.75,5687.7,450.0,False
1014,2002,MIN,1909.3999999999999,3871.8,4.83735,263.65000000000003,692.3,2.57765,1640.0,3599.9,4.3521,3.7569,849.7,1157.7,676.7,1671.45,2388.75,1138.8,357.7,301.90000000000003,798.15,1243.8500000000001,5779.35,540.0,True
1015,2002,NJN,1722.3,4024.3,4.8468,274.0,803.15,2.833,1403.0,3190.6,4.30255,3.7639,806.3,1203.7,590.75,1478.75,2127.45,1161.1000000000001,500.59999999999997,320.25,867.0,1205.85,5582.7,502.0,True
1016,2002,NYK,1651.3999999999999,3796.7,3.8743499999999997,325.95,922.35,2.2675,1335.2,3115.0,3.3681,3.1356,817.1,1146.1000000000001,554.95,1586.3,2179.5,1078.3,388.2,201.4,866.8,1281.5,5318.95,482.0,False
1017,2002,ORL,1839.5,4158.4,5.131349999999999,388.65000000000003,1049.55,2.06475,1357.0,3120.0,4.6714,4.0793,881.8,1240.75,550.65,1497.2,2097.3,1046.6000000000001,467.5,255.05,802.65,1195.35,5866.599999999999,558.0,True
1018,2002,PHI,1637.1,4002.0,5.57175,149.0,495.55,1.95985,1373.0,3321.2,5.04175,4.3012,978.0,1356.2,637.9,1577.8500000000001,2269.65,976.6,500.49999999999994,259.6,888.7,1136.3,5293.2,478.0,True
1019,2002,PHO,1737.7,4251.6,5.51625,248.5,762.4000000000001,3.40945,1396.0,3218.8,4.87105,4.5024,771.9000000000001,1064.4,583.35,1410.35,2053.55,1075.1000000000001,461.7,252.0,871.4,1230.5,5548.65,570.0,False
1020,2002,POR,1755.9,3998.9,4.5096,301.0,848.15,2.698,1369.8,3109.4,4.0333000000000006,3.5771,835.0,1187.55,621.0,1503.95,2183.6,1093.3,481.69999999999993,242.20000000000002,830.55,1110.6499999999999,5620.9,482.0,True
1021,2002,SAC,1959.8999999999999,4089.2000000000003,4.2012,284.1,771.4,2.19365,1616.6,3513.3,3.8385000000000002,3.352,971.3,1413.7,618.1,1703.45,2368.55,1057.6000000000001,510.5,256.55,815.25,1092.75,6109.35,502.0,True
1022,2002,SAS,1740.6,3739.2,4.5465,305.2,841.15,2.38295,1421.2,3125.1,4.1189,3.6966,945.4,1442.3,551.2,1619.2,2214.2000000000003,923.5,427.9,354.8,850.45,1084.4,5608.9,442.0,True
1023,2002,SEA,1902.9,3944.4,5.22345,326.8,858.95,2.1435000000000004,1527.4,3344.7,4.700150000000001,4.0451999999999995,773.9,1104.2,582.1,1402.15,2029.4,1176.5,493.0,244.1,814.6,1225.6000000000001,5714.15,448.0,True
1024,2002,TOR,1760.8,3960.9,5.4144,268.35,762.6,2.2608,1475.4,3483.8999999999996,4.84385,4.1764,729.2,1107.75,669.85,1538.3,2263.35,1083.7,473.29999999999995,317.05,835.95,1249.3,5310.099999999999,548.0,True
1026,2002,UTA,1680.8,3764.6,4.12365,184.4,562.65,2.5665,1398.8,3190.1,3.68765,3.3219000000000003,1074.5,1540.95,625.15,1409.6000000000001,2093.05,1189.8000000000002,518.5,324.4,959.25,1360.7,5588.65,486.0,True
1027,2002,WAS,1656.5,3996.5,4.4775,205.15,526.2,2.5394,1345.2,3213.2,3.9520500000000003,3.4897,818.8,1186.15,647.8,1492.0,2183.35,946.4000000000001,392.2,250.45,747.8,1227.65,5395.7,360.0,False
1028,2003,ATL,1680.8,3719.0,5.67225,265.1,753.6000000000001,2.7559500000000003,1371.4,3121.5,5.1258,4.4875,937.7,1299.85,566.9,1608.1000000000001,2216.5,982.6,422.3,341.25,971.25,1251.45,5479.9,660.0,False
1029,2003,BOS,1603.8,3924.9,4.5579,449.2,1343.2,2.18055,1078.6000000000001,2542.0,4.33645,3.6603,840.6999999999999,1231.7,495.20000000000005,1482.4,2017.75,846.5000000000001,501.09999999999997,199.20000000000002,831.4,1224.3000000000002,5399.599999999999,516.0,True
1030,2003,CHI,1815.8,3781.2,4.7991,223.55,639.5,2.6141,1569.2,3470.4,4.2767,3.698,882.4,1365.8500000000001,634.1,1627.6,2297.3,1022.9,419.9,311.20000000000005,988.0,1441.3,5531.799999999999,464.0,False
1031,2003,CLE,1646.2,3918.3,3.9446999999999997,203.35,617.25,1.4808000000000001,1425.2,3488.0,3.5090000000000003,3.0705,906.5,1325.4,662.15,1559.35,2276.1,947.8000000000001,439.3,346.8,1074.05,1297.2,5295.099999999999,322.0,False
1032,2003,DAL,1843.8,4077.2,4.843500000000001,389.45,1024.35,2.6328500000000004,1388.0,3081.4,4.3149,3.9527,885.2,1156.45,513.95,1557.3,2119.25,1049.9,452.9,320.8,678.65,1217.5,5991.349999999999,522.0,True
1033,2003,DEN,1606.2,3772.9,5.2077,154.55,558.35,3.6506000000000003,1414.6,3475.6,4.6391,4.2981,774.8,1243.05,674.15,1469.7,2192.7,978.0,484.2,282.95,1072.15,1433.45,4886.4,584.0,False
1034,2003,DET,1572.8,3840.1,3.8748,340.0,945.15,2.894,1129.6000000000001,2706.2,3.5217500000000004,3.2349,911.5,1271.8500000000001,530.6,1577.4,2148.8,880.3000000000001,375.59999999999997,329.85,782.55,1196.95,5327.45,422.0,True
1035,2003,GSW,1785.7,4191.9,3.91635,290.55,838.9,2.7491000000000003,1424.6000000000001,3295.1,3.4877000000000002,3.1677,1136.5,1543.65,751.85,1571.45,2388.9,1031.5,418.0,368.95,924.4,1245.25,5985.95,480.0,False
1036,2003,HOU,1752.4,3858.8,4.4484,287.6,826.85,2.47445,1406.1999999999998,3251.1,4.1227,3.5256,1024.5,1404.1000000000001,607.35,1626.4,2291.9,907.6,419.3,338.9,892.3,1120.5,5484.599999999999,426.0,False
1037,2003,IND,1594.5,3729.9,4.34385,257.5,757.3000000000001,2.8879,1344.4,3057.6,3.97745,3.5846999999999998,962.9,1412.8000000000002,591.5,1605.0500000000002,2241.35,1049.6000000000001,484.09999999999997,277.5,853.7,1241.7,5589.849999999999,648.0,True
1038,2003,LAC,1633.8999999999999,3834.1,4.7139,273.05,819.95,2.4918,1349.4,3161.7,4.26875,3.6975,951.8,1371.5,562.15,1507.8,2130.15,890.2,395.29999999999995,311.2,939.65,1238.65,5439.5,438.0,False
1039,2003,LAL,1871.3999999999999,4073.7999999999997,4.124099999999999,320.65,893.75,2.3160000000000003,1517.6000000000001,3390.4,3.80215,3.3111,923.8,1423.25,659.4,1593.5500000000002,2302.4500000000003,1014.9000000000001,444.09999999999997,316.65000000000003,869.4,1299.9,5832.25,530.0,True
1040,2003,MEM,1811.5,3961.9,4.9698,315.7,852.85,2.8477,1449.6000000000001,3250.4,4.48125,4.0394,802.8,1220.2,539.1999999999999,1512.85,2101.15,1211.4,461.9,314.70000000000005,896.6999999999999,1149.95,5674.9,508.0,False
1041,2003,MIA,1609.6,3905.6,3.98475,240.55,751.4,1.7166000000000001,1325.4,3256.6,3.6117500000000002,3.1267,764.8,1088.3,606.85,1602.5,2244.4,917.3000000000001,413.09999999999997,208.25,817.75,1297.7,4981.65,318.0,False
1042,2003,MIL,1840.7,4190.4,4.75845,396.05,1023.05,2.2763500000000003,1346.8,3088.8,4.2896,3.7132,934.8,1259.4,518.35,1475.55,2038.0,1092.4,431.3,235.9,742.55,1278.8,5830.049999999999,500.0,True
1043,2003,MIN,1880.0,3950.7,4.3104,199.3,536.95,2.6482,1625.4,3583.5,3.8169000000000004,3.3938,841.8,1177.8,553.1,1619.5500000000002,2219.9,1168.0,380.0,288.70000000000005,812.7,1183.6000000000001,5711.349999999999,338.0,True
1044,2003,NJN,1748.2,3962.6,4.0241999999999996,228.15,681.4,2.4080500000000002,1414.6,3320.0,3.63685,3.1801,1013.0,1434.4,587.7,1561.4,2201.05,1114.1000000000001,500.1,248.45000000000002,880.75,1256.75,5563.0,500.0,True
1045,2003,NOH,1736.1000000000001,4020.0,4.58325,278.45,736.05,2.3897,1412.6,3377.1,3.9995000000000003,3.6174,896.1,1274.8,675.1,1574.15,2303.6000000000004,992.8000000000001,455.5,277.0,862.9000000000001,1252.7,5473.7,540.0,True
1046,2003,NYK,1710.3999999999999,3842.0,3.80775,411.20000000000005,1072.6000000000001,2.3871,1332.6,3042.5,3.3648000000000002,3.116,737.0,1001.75,516.85,1511.3500000000001,2064.7000000000003,1055.9,402.3,175.20000000000002,825.65,1328.15,5564.2,410.0,False
1047,2003,ORL,1710.2,4007.5,5.3511,363.3,1018.55,2.2201,1301.0,3082.4,4.8689,4.1104,939.3,1311.85,578.1,1474.4,2101.85,948.4000000000001,486.1,198.8,852.5,1347.9,5720.599999999999,450.0,True
1048,2003,PHI,1741.3,3988.0,4.8102,150.15,494.55,2.44145,1471.4,3418.4,4.2511,3.6025,1017.5999999999999,1416.8500000000001,613.45,1497.5,2167.8,1005.8000000000001,580.8,191.75,874.1,1249.9,5618.45,406.0,True
1049,2003,PHO,1752.8000000000002,4046.9,4.4529,265.90000000000003,771.6,1.742,1425.0,3280.6,3.99605,3.3812,871.8,1259.0,626.15,1482.45,2155.4,1007.7,460.3,262.55,870.1,1276.95,5576.15,404.0,True
1050,2003,POR,1816.9,3902.4,4.0239,233.95,716.25,2.25115,1457.2,3191.6,3.6839000000000004,3.1662,872.0,1256.6000000000001,588.65,1484.0,2123.0,1056.8,498.5,210.20000000000002,880.15,1132.05,5557.0,500.0,True
1051,2003,SAC,1935.4,3986.6,4.29825,323.6,842.4000000000001,3.4763,1577.0,3431.7,3.8695000000000004,3.4796,833.7,1203.8000000000002,542.7,1716.8500000000001,2300.85,1074.0,507.4,326.15,871.25,1171.75,5939.9,468.0,True
1052,2003,SAS,1792.2,3820.9,4.3233,308.8,876.0,2.81915,1418.4,3103.5,3.87625,3.6078,922.5,1405.05,560.15,1611.5,2219.8,925.7,434.2,347.90000000000003,950.2,1147.65,5586.85,508.0,True
1053,2003,SEA,1689.8000000000002,3829.8,5.06265,289.9,816.6500000000001,2.55845,1344.2,3156.6,4.6025,3.962,783.0,1139.0,551.1,1442.0500000000002,2042.0,1041.9,472.7,206.20000000000002,769.0,1202.2,5365.9,582.0,False
1054,2003,TOR,1722.7,3993.6,5.829,278.85,810.85,2.6903,1388.8,3356.2,5.1797,4.3915,822.8,1243.8500000000001,614.05,1512.55,2178.0,937.4000000000001,424.5,259.0,830.5500000000001,1232.95,5300.75,524.0,False
1056,2003,UTA,1661.3,3540.7,4.143,139.8,397.95000000000005,2.3964000000000003,1440.0,3207.2,3.69715,3.1867,1016.6,1504.65,583.25,1461.15,2094.9500000000003,1284.3000000000002,492.0,305.05,963.2,1286.5,5502.749999999999,368.0,True
1057,2003,WAS,1657.6,3842.3,4.947,171.25,548.55,2.81405,1383.6,3218.9,4.4202,3.8535999999999997,957.9,1352.8000000000002,568.8000000000001,1476.5500000000002,2086.4,882.0,432.0,272.1,771.15,1158.25,5340.75,440.0,False
1058,2004,ATL,1702.6000000000001,3861.6,7.2798,270.7,808.1500000000001,2.79625,1365.0,3182.2000000000003,6.634600000000001,5.4287,906.4,1286.0,583.15,1553.85,2188.9,963.8000000000001,439.5,287.65000000000003,954.9,1277.75,5411.599999999999,766.0,False
1059,2004,BOS,1687.1,3897.5,6.3297,355.45,1030.4,3.3391,1275.0,2871.3,5.789750000000001,4.9894,906.1,1319.1,533.3000000000001,1504.3000000000002,2073.4500000000003,952.7,534.1999999999999,228.45000000000002,981.35,1288.5,5535.549999999999,662.0,True
1060,2004,CHI,1587.5,4021.3,5.688,294.40000000000003,866.75,4.80215,1243.4,3065.8999999999996,4.9879500000000005,4.5862,748.3,1131.6000000000001,592.1,1523.8,2171.65,1024.5,455.2,246.05,928.55,1297.4,5208.7,750.0,False
1061,2004,CLE,1665.8,3883.9,5.58945,170.45000000000002,539.85,3.12525,1476.2,3495.0,4.9966,4.4514,901.3,1308.25,688.25,1633.85,2367.45,996.3000000000001,403.7,374.05,886.6,1223.0500000000002,5374.75,626.0,False
1062,2004,DAL,1929.1000000000001,4098.6,4.1547,300.7,845.65,2.5629500000000003,1558.2,3397.0,3.79055,3.2859000000000003,917.3,1232.9,648.0500000000001,1612.0,2319.8,1140.4,448.29999999999995,293.1,720.0,1138.2,6103.15,336.0,True
1063,2004,DEN,1669.1,3986.1,4.54065,236.1,697.3,2.1334500000000003,1402.8,3253.2,4.018050000000001,3.4531,958.5,1343.95,627.35,1513.25,2198.2,977.7,505.5,359.5,893.95,1264.1,5641.099999999999,476.0,True
1064,2004,DET,1662.2,3749.1,4.61535,214.20000000000002,624.0,2.8000000000000003,1358.6,3259.1,4.18035,3.6515,971.7,1387.2,631.9,1615.75,2289.0,983.7,447.59999999999997,404.2,887.05,1158.2,5258.2,572.0,True
1065,2004,GSW,1705.0,3870.4,4.92975,260.75,792.3,2.69095,1348.2,3098.1,4.33485,3.9969,890.0999999999999,1330.45,610.5,1572.15,2229.55,945.0,402.4,268.1,857.35,1169.6,5435.65,490.0,False
1066,2004,HOU,1655.2,3616.8,4.91265,347.05,945.2,3.0145500000000003,1326.1999999999998,2985.3,4.33805,3.9512,875.6,1210.45,502.70000000000005,1624.45,2174.8,929.2,394.0,296.20000000000005,960.05,1217.4,5230.55,472.0,True
1067,2004,IND,1624.3,3613.3999999999996,4.38795,296.1,837.7,2.89285,1302.2,2956.7,3.9371,3.5938,840.8,1236.75,602.65,1547.7,2192.4500000000003,1010.6,500.6,260.6,818.4499999999999,1187.6,5303.9,686.0,True
1068,2004,LAC,1636.2,3790.6,4.1652000000000005,227.1,699.35,1.9130000000000003,1402.8,3293.6,3.8226500000000003,3.2904,1013.3000000000001,1436.3,659.0500000000001,1494.65,2212.4500000000003,909.5,417.5,250.85000000000002,956.4499999999999,1267.4,5493.65,432.0,False
1069,2004,LAL,1804.8,3978.7999999999997,5.084099999999999,252.5,770.1,2.70525,1519.0,3348.8,4.602650000000001,4.0287,941.3,1544.95,593.25,1579.35,2222.5,1021.0000000000001,468.0,258.1,831.15,1193.9,5697.049999999999,574.0,True
1070,2004,MEM,1726.6999999999998,3936.1,4.38915,304.3,888.55,2.76165,1385.8,3142.2,4.0362,3.5323,857.4,1318.9,593.85,1448.0500000000002,2100.8,1151.3,552.1,358.35,880.1999999999999,1304.9,5613.65,558.0,True
1071,2004,MIA,1675.0,3844.3,4.97325,322.5,893.5,2.3063000000000002,1285.4,3054.1,4.3516,3.8601,856.3,1222.5,566.2,1534.35,2148.6,916.7,412.9,195.85,795.5,1256.4,5274.25,384.0,True
1072,2004,MIL,1712.9,3877.2000000000003,4.6533,265.7,753.95,3.2608,1406.4,3199.8,4.1532,3.71,951.5,1367.8000000000002,567.7,1554.7,2169.05,1176.1,381.1,269.35,783.55,1169.5,5693.2,418.0,True
1073,2004,MIN,1855.8,3828.3,5.24115,218.25000000000003,590.2,2.8712000000000004,1563.0,3444.0,4.6828,4.1692,827.0,1145.55,563.95,1679.3500000000001,2277.0,1081.8000000000002,383.0,310.7,744.2,1238.45,5525.95,484.0,True
1074,2004,NJN,1672.7,3819.2,4.8948,247.55,732.7,2.63375,1344.8,3125.6,4.3848,3.8468,836.9,1204.25,507.05,1524.1000000000001,2079.1,1148.1000000000001,486.1,213.25,861.75,1216.35,5259.45,654.0,True
1075,2004,NOH,1762.0,4078.6000000000004,4.4025,358.25,1120.3500000000001,2.4456,1320.0,3067.1,4.0057,3.6033999999999997,926.8000000000001,1335.05,669.15,1556.8500000000001,2277.1000000000004,1061.3,506.9,232.95000000000002,858.25,1203.8,5393.4,480.0,True
1076,2004,NYK,1733.5,4009.6,7.06245,277.65,761.25,3.4746,1366.0,3204.1,6.2665,5.4535,816.0,1105.45,569.65,1585.45,2201.4500000000003,1091.2,427.0,269.6,933.3,1310.5,5370.849999999999,830.0,True
1077,2004,ORL,1690.1,3989.6,6.18345,297.25,859.35,2.535,1362.4,3234.0,5.588150000000001,4.7343,819.8,1244.15,596.95,1452.8500000000001,2097.05,894.0,371.4,208.0,795.1,1231.7,5456.65,570.0,False
1078,2004,PHI,1504.2,3662.1,4.3011,231.2,675.7,2.2314000000000003,1272.8,3046.9,3.82715,3.3809,881.0,1278.8500000000001,578.0500000000001,1528.75,2149.05,936.8000000000001,449.4,259.75,912.1,1196.1,5092.7,398.0,False
1079,2004,PHO,1705.8,3978.3,5.4297,277.7,804.2,2.7354000000000003,1364.2,3131.7,4.84325,4.1445,810.6,1197.45,534.3000000000001,1450.15,2028.9,907.1,511.2,243.20000000000002,897.95,1309.2,5481.099999999999,596.0,False
1080,2004,POR,1693.7,3792.3,6.95385,251.25,727.25,3.8946500000000004,1375.4,3097.9,6.15655,5.5555,703.4,1070.95,619.9,1480.0500000000002,2147.0,981.0,421.0,310.3,842.85,1081.3,5268.45,882.0,False
1081,2004,SAC,1784.4,3958.2999999999997,3.95985,407.8,1011.7,2.03,1366.0,3044.2,3.5454,3.1197999999999997,940.6,1298.5,498.0,1505.95,2055.45,1095.6000000000001,486.79999999999995,209.25,837.0,1097.6,5978.4,388.0,True
1082,2004,SAS,1711.0,3762.4,4.5291,268.15000000000003,748.8,2.62515,1398.2,3213.1,4.0812,3.7186,789.7,1287.4,623.0500000000001,1632.55,2304.9,926.7,452.0,362.65,862.9,1154.4,5322.65,542.0,True
1083,2004,SEA,1752.1,3986.7,4.53855,475.15,1263.7,2.53635,1243.8,2817.0,4.22945,3.6948,837.9,1164.95,530.6,1420.15,1997.6000000000001,1040.2,461.2,261.90000000000003,848.2,1251.55,5673.099999999999,440.0,False
1084,2004,TOR,1564.1,3841.9,6.67065,293.5,829.05,2.8756500000000003,1213.0,3047.2,6.0294,5.2151,737.7,1078.8000000000002,519.35,1514.8500000000001,2070.3,902.7,409.7,262.15000000000003,821.1,1215.65,4962.2,842.0,False
1086,2004,UTA,1616.0,3783.9,5.67945,162.75,506.65,2.31855,1334.4,3202.6,5.0478000000000005,4.2317,971.3,1433.15,676.55,1442.7,2168.9,964.1,394.5,339.25,942.9,1467.65,5163.15,502.0,False
1087,2004,WAS,1667.1000000000001,3991.7,4.88385,294.55,862.4000000000001,3.0634500000000005,1307.2,3154.6,4.3041,3.8494,949.9,1459.8500000000001,682.35,1500.8000000000002,2236.65,886.5,512.8,287.85,1021.85,1193.2,5354.849999999999,530.0,False
1088,2005,ATL,1681.0,3835.0,6.53835,183.9,593.75,3.1439500000000002,1414.6,3287.7,5.843850000000001,4.9713,815.9,1241.8000000000002,597.4,1384.0,2043.9,878.7,430.7,206.70000000000002,939.7,1392.65,5377.349999999999,490.0,False
1089,2005,BOS,1755.7,3865.7,4.7118,276.4,792.5,2.6425500000000004,1401.6000000000001,3040.9,4.3530500000000005,3.7425,1000.5,1425.1000000000001,519.3000000000001,1469.05,2040.95,1018.3000000000001,466.5,272.75,949.4,1380.8,5875.049999999999,484.0,True
1090,2005,CHA,1727.5,4054.0,5.346,226.2,622.2,3.4408000000000003,1460.6000000000001,3485.6,4.6678500000000005,4.3409,876.3,1327.4,631.25,1405.75,2090.65,1137.6000000000001,495.7,278.45,848.3,1287.7,5478.9,512.0,False
1091,2005,CHI,1739.6,3991.8,4.32525,351.25,977.65,2.1064,1349.2,3115.9,3.853,3.4355,929.7,1367.8000000000002,618.85,1618.25,2277.95,1107.0,410.8,258.40000000000003,983.9,1410.8,5516.349999999999,412.0,True
1092,2005,CLE,1716.4,3745.4,4.62345,202.35,603.5,2.73295,1511.4,3430.1,4.13555,3.6071,949.2,1404.8000000000002,708.1500000000001,1474.45,2226.1000000000004,948.7,439.59999999999997,324.9,809.25,1312.1,5588.55,458.0,False
1093,2005,DAL,1817.1,4066.0,4.6287,299.20000000000005,825.95,2.5247,1408.4,3161.7999999999997,4.0854,3.6116,1032.3,1459.95,572.05,1572.95,2197.9,971.2,498.0,307.05,789.5500000000001,1274.85,5961.299999999999,566.0,True
1094,2005,DEN,1837.3,3843.6,5.22135,218.25,632.2,3.4833000000000003,1564.6,3461.4,4.4933000000000005,4.3268,1104.1,1527.2,558.0500000000001,1590.3,2201.15,1181.0,517.2,348.95000000000005,873.05,1308.35,5819.25,652.0,True
